user,game,purchase,play_time
1936551,"Warhammer 40,000 Space Marine",1.0,11.2
1936551,Elven Legacy,1.0,10.8
1936551,CastleStorm,1.0,10.7
1936551,Skulls of the Shogun,1.0,10.2
1936551,Kerbal Space Program,1.0,9.5
1936551,Magic Duels,1.0,8.7
1936551,The Witcher 2 Assassins of Kings Enhanced Edition,1.0,7.5
1936551,Sid Meier's Civilization IV Colonization,1.0,7.4
1936551,Sid Meier's Civilization IV Colonization,1.0,7.4
1936551,Red Orchestra Ostfront 41-45,1.0,7.1
1936551,Napoleon Total War,1.0,7.1
1936551,FEZ,1.0,6.0
1936551,Sid Meier's Pirates!,1.0,5.5
1936551,King of Dragon Pass,1.0,5.4
1936551,Ticket to Ride,1.0,5.4
1936551,Botanicula,1.0,5.2
1936551,Always Sometimes Monsters,1.0,5.1
1936551,Car Mechanic Simulator 2014,1.0,5.1
1936551,Far Cry 3,1.0,5.1
1936551,Guacamelee! Gold Edition,1.0,3.4
1936551,Trine 2,1.0,3.2
1936551,FlatOut 2,1.0,2.7
1936551,Batman Arkham Asylum GOTY Edition,1.0,2.5
1936551,Supreme Commander,1.0,2.5
1936551,Scribblenauts Unlimited,1.0,2.3
1936551,Sid Meier's Railroads!,1.0,2.3
1936551,TowerFall Ascension,1.0,2.2
1936551,Cossacks II Napoleonic Wars,1.0,2.1
1936551,Hotline Miami,1.0,2.0
1936551,Jagged Alliance 2 Gold Pack,1.0,1.6
1936551,Terraria,1.0,1.6
1936551,Little Racers STREET,1.0,1.5
1936551,The Escapists,1.0,1.4
1936551,Worms Reloaded,1.0,1.3
1936551,Ori and the Blind Forest,1.0,1.2
1936551,The Swapper,1.0,1.1
1936551,Wings! Remastered Edition,1.0,1.1
1936551,Blackguards,1.0,1.1
1936551,"Papers, Please",1.0,1.0
1936551,Batman Arkham City GOTY,1.0,0.9
1936551,Sid Meier's Ace Patrol Pacific Skies,1.0,0.9
1936551,Mortal Kombat Komplete Edition,1.0,0.9
1936551,SteamWorld Dig,1.0,0.8
1936551,Broken Sword 1 - Shadow of the Templars Director's Cut,1.0,0.7
1936551,Wizorb,1.0,0.6
1936551,Day of Defeat,1.0,0.6
1936551,SpeedRunners,1.0,0.5
1936551,Warlock 2 the Exiled,1.0,0.5
1936551,Cities Skylines,1.0,0.5
1936551,Magicka,1.0,0.4
1936551,Pinball FX2,1.0,0.4
1936551,Driftmoon,1.0,0.3
1936551,Pixel Piracy,1.0,0.3
1936551,Gunpoint,1.0,0.3
1936551,Nidhogg,1.0,0.3
1936551,Sid Meier's Civilization V,1.0,0.3
1936551,Project Zomboid,1.0,0.3
1936551,The Lord of the Rings War in the North,1.0,0.3
1936551,Hammerwatch,1.0,0.3
1936551,Darkest Hour Europe '44-'45,1.0,0.2
307671219,Red Crucible Firestorm,1.0,0.6
216502479,Dota 2,1.0,2.8
130378178,Dota 2,1.0,400.0
151662395,Counter-Strike Global Offensive,1.0,578.0
151662395,Dota 2,1.0,26.0
151662395,SMITE,1.0,7.8
151662395,Fallen Earth,1.0,2.6
151662395,Garry's Mod,1.0,1.9
151662395,Batla,1.0,1.7
151662395,Trove,1.0,1.5
151662395,Mortal Kombat Komplete Edition,1.0,1.2
151662395,Tribes Ascend,1.0,0.7
151662395,Loadout,1.0,0.6
151662395,Black Fire,1.0,0.3
151662395,Rise of Incarnates,1.0,0.1
242207850,Dota 2,1.0,5.0
271938268,Team Fortress 2,1.0,28.0
271938268,Strife,1.0,13.0
271938268,SMITE,1.0,12.7
271938268,Dirty Bomb,1.0,6.9
271938268,Clicker Heroes,1.0,6.4
271938268,ARK Survival Evolved,1.0,4.1
271938268,TERA,1.0,3.7
271938268,Dota 2,1.0,0.9
271938268,Golden Rush,1.0,0.6
111419019,Team Fortress 2,1.0,0.4
111419019,Counter-Strike Global Offensive,1.0,0.2
205339310,Dota 2,1.0,1.7
58476249,Speedball 2 Tournament,1.0,0.1
276680364,Dota 2,1.0,2.6
172009351,Dota 2,1.0,2.8
168152540,Sid Meier's Civilization V,1.0,950.0
168152540,Microsoft Flight Simulator X Steam Edition,1.0,52.0
307519874,Dota 2,1.0,1.8
94120095,Team Fortress 2,1.0,1120.0
94120095,Rising Storm/Red Orchestra 2 Multiplayer,1.0,3.5
94120095,Warlock - Master of the Arcane,1.0,2.4
94120095,PAYDAY The Heist,1.0,2.2
94120095,Teleglitch Die More Edition,1.0,2.1
94120095,Sniper Elite V2,1.0,1.7
94120095,Left 4 Dead 2,1.0,1.4
291406122,Counter-Strike Global Offensive,1.0,69.0
201974556,Unturned,1.0,31.0
201974556,Aion,1.0,12.5
201974556,Team Fortress 2,1.0,4.7
201974556,Fishing Planet,1.0,2.1
201974556,Mortal Online,1.0,0.2
8277694,Counter-Strike Condition Zero,1.0,1.3
242051423,Unturned,1.0,3.0
11794760,Dota 2,1.0,839.0
11794760,Team Fortress 2,1.0,442.0
11794760,Terraria,1.0,156.0
11794760,Evil Genius,1.0,50.0
11794760,Kerbal Space Program,1.0,48.0
11794760,Just Cause 2,1.0,32.0
11794760,Marvel Heroes 2015,1.0,17.9
11794760,Torchlight,1.0,17.5
11794760,Torchlight II,1.0,13.7
11794760,Call of Duty Black Ops - Multiplayer,1.0,8.9
11794760,Sid Meier's Civilization V,1.0,7.5
11794760,Plants vs. Zombies Game of the Year,1.0,7.0
11794760,Spore,1.0,6.4
11794760,Left 4 Dead 2,1.0,6.3
11794760,XCOM Enemy Unknown,1.0,6.3
11794760,Orcs Must Die!,1.0,5.7
11794760,Just Cause,1.0,4.6
11794760,Left 4 Dead,1.0,4.5
11794760,Command and Conquer Red Alert 3,1.0,4.3
11794760,Portal 2,1.0,3.6
11794760,BRINK,1.0,3.5
11794760,Portal,1.0,3.4
11794760,Far Cry 3,1.0,3.4
11794760,Dungeon Defenders,1.0,3.3
11794760,Dead Island,1.0,3.2
11794760,Star Wars The Force Unleashed Ultimate Sith Edition,1.0,2.9
11794760,Sins of a Solar Empire Trinity,1.0,2.9
11794760,Batman Arkham Asylum,1.0,2.6
11794760,Command and Conquer Red Alert 3 - Uprising,1.0,2.3
11794760,"Warhammer 40,000 Dawn of War II",1.0,1.9
11794760,DC Universe Online,1.0,1.9
11794760,Star Wars Empire at War Gold,1.0,1.9
11794760,Supreme Commander 2,1.0,1.9
11794760,The Elder Scrolls IV Oblivion ,1.0,1.8
11794760,Hitman Absolution,1.0,1.7
11794760,Sunless Sea,1.0,1.5
11794760,Starbound,1.0,1.5
11794760,Unreal Tournament 3 Black Edition,1.0,1.4
11794760,Osmos,1.0,1.4
11794760,Battlefield 2,1.0,1.4
11794760,Company of Heroes,1.0,1.3
11794760,BioShock,1.0,1.3
11794760,The Vanishing of Ethan Carter,1.0,1.1
11794760,State of Decay,1.0,1.1
11794760,Counter-Strike Global Offensive,1.0,1.1
11794760,Peggle Deluxe,1.0,1.1
11794760,Hitman 2 Silent Assassin,1.0,1.1
11794760,CastleStorm,1.0,1.1
11794760,Poker Night at the Inventory,1.0,1.0
11794760,Transformers War for Cybertron,1.0,0.9
11794760,Borderlands,1.0,0.9
11794760,Universe Sandbox,1.0,0.9
11794760,Chime,1.0,0.9
11794760,Saints Row The Third,1.0,0.9
11794760,Universe at War Earth Assault,1.0,0.7
11794760,Age of Empires II HD Edition,1.0,0.7
11794760,Mass Effect 2,1.0,0.7
11794760,Mirror's Edge,1.0,0.7
11794760,Hitman Blood Money,1.0,0.7
11794760,Monday Night Combat,1.0,0.6
11794760,X-COM UFO Defense,1.0,0.6
11794760,Far Cry,1.0,0.6
11794760,Crysis,1.0,0.5
11794760,Fallout 3 - Game of the Year Edition,1.0,0.5
11794760,Alien Swarm,1.0,0.4
11794760,Resident Evil 5 / Biohazard 5,1.0,0.4
11794760,Mark of the Ninja,1.0,0.4
11794760,Call of Duty Black Ops,1.0,0.4
11794760,Peggle Nights,1.0,0.4
11794760,Lost Planet Extreme Condition,1.0,0.4
11794760,Call of Cthulhu Dark Corners of the Earth,1.0,0.3
11794760,Dead Space,1.0,0.3
11794760,Tom Clancy's Splinter Cell Conviction,1.0,0.3
11794760,BIT.TRIP BEAT,1.0,0.3
11794760,Tropico 3 - Steam Special Edition,1.0,0.3
11794760,Hitman Sniper Challenge,1.0,0.3
11794760,The Elder Scrolls V Skyrim,1.0,0.3
11794760,Lunar Flight,1.0,0.3
11794760,S.T.A.L.K.E.R. Shadow of Chernobyl,1.0,0.3
11794760,X3 Terran Conflict,1.0,0.2
11794760,Surgeon Simulator,1.0,0.2
11794760,Eufloria,1.0,0.2
11794760,Renegade Ops,1.0,0.2
11794760,PC Gamer,1.0,0.2
11794760,Zuma's Revenge! - Adventure,1.0,0.2
11794760,From Dust,1.0,0.2
11794760,Deadlight,1.0,0.2
11794760,Red Faction Guerrilla Steam Edition,1.0,0.2
11794760,Commandos 3 Destination Berlin,1.0,0.2
11794760,Counter-Strike Condition Zero,1.0,0.2
11794760,Gnomoria,1.0,0.2
11794760,Thief Deadly Shadows,1.0,0.1
11794760,Dawn of Discovery - Venice,1.0,0.1
11794760,Space Engineers,1.0,0.1
11794760,Rogue Legacy,1.0,0.1
11794760,Beat Hazard,1.0,0.1
11794760,Spelunky,1.0,0.1
11794760,Defense Grid The Awakening,1.0,0.1
159842342,Left 4 Dead 2,1.0,5.8
7757631,Counter-Strike,1.0,94.0
88220400,Team Fortress 2,1.0,0.6
206864587,Dota 2,1.0,2.9
176483631,Dota 2,1.0,0.2
181966419,Dota 2,1.0,282.0
181966419,The Elder Scrolls V Skyrim,1.0,18.6
181966419,BioShock,1.0,2.4
181966419,Counter-Strike Global Offensive,1.0,1.7
181966419,SMITE,1.0,1.6
181966419,Middle-earth Shadow of Mordor,1.0,0.7
113557935,King's Bounty Warriors of the North,1.0,177.0
113557935,Warlock - Master of the Arcane,1.0,42.0
113557935,Eador. Masters of the Broken World,1.0,2.5
113557935,Crowntakers,1.0,0.2
170591712,Dota 2,1.0,47.0
53040574,NBA 2K9,1.0,0.3
209087920,Garry's Mod,1.0,25.0
209087920,Left 4 Dead 2,1.0,16.3
209087920,APB Reloaded,1.0,7.7
209087920,Team Fortress 2,1.0,6.8
209087920,Warframe,1.0,1.9
93275329,Sonic Generations,1.0,155.0
93275329,Call of Duty Modern Warfare 2 - Multiplayer,1.0,121.0
93275329,Half-Life 2,1.0,104.0
93275329,Far Cry 3,1.0,93.0
93275329,Portal 2,1.0,74.0
93275329,Call of Duty Modern Warfare 2,1.0,52.0
93275329,BioShock Infinite,1.0,49.0
93275329,Garry's Mod,1.0,49.0
93275329,Shovel Knight,1.0,39.0
93275329,Mirror's Edge,1.0,36.0
93275329,Sleeping Dogs,1.0,35.0
93275329,BioShock 2,1.0,34.0
93275329,Half-Life 2 Episode Two,1.0,27.0
93275329,Saints Row The Third,1.0,27.0
93275329,Portal,1.0,22.0
93275329,Half-Life 2 Episode One,1.0,22.0
93275329,Grand Theft Auto IV,1.0,20.0
93275329,METAL GEAR RISING REVENGEANCE,1.0,19.1
93275329,Saints Row IV,1.0,18.4
93275329,Team Fortress 2,1.0,16.0
93275329,PAYDAY 2,1.0,15.6
93275329,Skullgirls,1.0,15.1
93275329,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,1.0,14.7
93275329,Hitman Absolution,1.0,12.6
93275329,Just Cause 2,1.0,12.0
93275329,SONIC THE HEDGEHOG 4 Episode II,1.0,11.4
93275329,Tomb Raider,1.0,10.7
93275329,Synergy,1.0,8.5
93275329,Left 4 Dead 2,1.0,8.3
93275329,Clicker Heroes,1.0,7.2
93275329,Grand Theft Auto San Andreas,1.0,6.9
93275329,Grand Theft Auto San Andreas,1.0,6.9
93275329,The Elder Scrolls V Skyrim,1.0,5.7
93275329,Phantom Breaker Battle Grounds,1.0,4.6
93275329,Dota 2,1.0,4.0
93275329,Sniper Elite V2,1.0,3.9
93275329,AirMech,1.0,3.5
93275329,Castle Crashers,1.0,3.3
93275329,PlanetSide 2,1.0,2.6
93275329,Tom Clancy's Splinter Cell Blacklist,1.0,2.3
93275329,Spiral Knights,1.0,2.2
93275329,WAKFU,1.0,2.1
93275329,Realm of the Mad God,1.0,1.9
93275329,Just Cause 2 Multiplayer Mod,1.0,1.9
93275329,Loadout,1.0,1.7
93275329,Half-Life 2 Lost Coast,1.0,1.7
93275329,Sonic CD,1.0,1.4
93275329,Unturned,1.0,1.3
93275329,DC Universe Online,1.0,1.3
93275329,Estranged Act I,1.0,1.2
93275329,Pid ,1.0,1.0
93275329,Red Orchestra 2 Heroes of Stalingrad - Single Player,1.0,1.0
93275329,Half-Life 2 Update,1.0,0.9
93275329,To the Moon,1.0,0.8
93275329,L.A. Noire,1.0,0.6
93275329,Emily is Away,1.0,0.5
93275329,No More Room in Hell,1.0,0.5
93275329,Valkyria Chronicles,1.0,0.4
93275329,Grand Theft Auto III,1.0,0.3
93275329,Grand Theft Auto III,1.0,0.3
93275329,Out There Somewhere,1.0,0.3
93275329,Teeworlds,1.0,0.3
93275329,Zombie Panic Source,1.0,0.2
93275329,Afterfall InSanity Extended Edition,1.0,0.2
93275329,Tales Runner,1.0,0.1
93275329,Saints Row 2,1.0,0.1
93275329,Cry of Fear,1.0,0.1
93275329,You Have to Win the Game,1.0,0.1
93275329,RACE 07,1.0,0.1
93275329,La Tale,1.0,0.1
165043954,Dota 2,1.0,6.9
265586844,Dota 2,1.0,10.3
132353043,Team Fortress 2,1.0,870.0
132353043,GunZ 2 The Second Duel,1.0,0.7
132353043,BLOCKADE 3D,1.0,0.4
170853969,Counter-Strike Global Offensive,1.0,29.0
170853969,Unturned,1.0,10.2
170853969,Heroes & Generals,1.0,2.7
170853969,Team Fortress 2,1.0,1.2
170853969,Robocraft,1.0,0.8
170853969,March of War,1.0,0.3
296923200,Bloons TD5,1.0,15.1
296923200,Rocket League,1.0,13.8
195606876,Dota 2,1.0,6.4
167806571,Dota 2,1.0,0.3
122216032,Test Drive Unlimited 2,1.0,0.8
122216032,Borderlands,1.0,0.5
194463248,Dota 2,1.0,13.9
94110492,Crusader Kings II,1.0,192.0
94110492,Call of Duty Modern Warfare 2 - Multiplayer,1.0,159.0
94110492,Call of Duty Modern Warfare 3 - Multiplayer,1.0,98.0
94110492,Star Trek Online,1.0,85.0
94110492,The Elder Scrolls V Skyrim,1.0,54.0
94110492,Europa Universalis IV,1.0,42.0
94110492,Assassin's Creed IV Black Flag,1.0,37.0
94110492,XCOM Enemy Unknown,1.0,31.0
94110492,Risen 2 - Dark Waters,1.0,24.0
94110492,Prison Architect,1.0,23.0
94110492,Sleeping Dogs,1.0,22.0
94110492,Spore Galactic Adventures,1.0,19.3
94110492,Total War ROME II - Emperor Edition,1.0,17.8
94110492,FTL Faster Than Light,1.0,17.3
94110492,Call of Duty Black Ops II - Multiplayer,1.0,16.3
94110492,Sniper Elite 3,1.0,16.2
94110492,Endless Space,1.0,15.1
94110492,Sniper Elite V2,1.0,10.6
94110492,Stronghold 3,1.0,7.7
94110492,Tomb Raider,1.0,7.6
94110492,Deus Ex Human Revolution,1.0,7.1
94110492,Call of Duty Modern Warfare 2,1.0,6.2
94110492,Call of Duty Modern Warfare 3,1.0,6.0
94110492,L.A. Noire,1.0,5.2
94110492,BioShock Infinite,1.0,4.2
94110492,Tropico 5,1.0,4.1
94110492,Knights of Honor,1.0,4.1
94110492,DC Universe Online,1.0,3.4
94110492,Alan Wake,1.0,3.1
94110492,Call of Duty Black Ops II,1.0,2.8
94110492,Fallout 3 - Game of the Year Edition,1.0,2.5
94110492,King Arthur II - The Role-playing Wargame,1.0,2.5
94110492,Divinity Original Sin,1.0,2.0
94110492,Two Worlds II,1.0,1.8
94110492,Sid Meier's Civilization V,1.0,1.7
94110492,Call of Duty Black Ops II - Zombies,1.0,1.6
94110492,Borderlands 2,1.0,1.3
94110492,The Elder Scrolls III Morrowind,1.0,1.1
94110492,Dark Souls Prepare to Die Edition,1.0,0.8
94110492,Dota 2,1.0,0.8
94110492,Team Fortress 2,1.0,0.6
94110492,Etherlords II,1.0,0.5
94110492,Gothic II Gold Edition,1.0,0.4
94110492,King Arthur Collection,1.0,0.3
94110492,Galactic Civilizations III,1.0,0.3
104800393,Mafia II,1.0,45.0
101508611,Mafia II,1.0,0.4
101508611,Sid Meier's Civilization V,1.0,0.2
242876828,S.K.I.L.L. - Special Force 2,1.0,13.0
242876828,Dota 2,1.0,7.2
242876828,APB Reloaded,1.0,6.4
242876828,RaceRoom Racing Experience ,1.0,6.0
242876828,Tom Clancy's Ghost Recon Phantoms - EU,1.0,4.4
242876828,Red Crucible Firestorm,1.0,1.0
222194703,Rise of Incarnates,1.0,1.3
248690176,Dota 2,1.0,162.0
254243107,Dota 2,1.0,3.3
130764464,Dota 2,1.0,1790.0
130764464,Counter-Strike Global Offensive,1.0,23.0
130764464,PAYDAY The Heist,1.0,5.8
130764464,8BitBoy,1.0,0.2
89555434,Team Fortress 2,1.0,90.0
89555434,Borderlands 2,1.0,9.9
89555434,Shoot Many Robots,1.0,3.5
227154329,S.T.A.L.K.E.R. Shadow of Chernobyl,1.0,22.0
299497567,Call of Duty Black Ops III,1.0,43.0
299497567,Call of Duty Advanced Warfare,1.0,1.6
299497567,Call of Duty Advanced Warfare - Multiplayer,1.0,0.6
256865437,Dota 2,1.0,0.5
107913460,The Elder Scrolls V Skyrim,1.0,178.0
107913460,Borderlands 2,1.0,171.0
107913460,Fallout New Vegas,1.0,92.0
107913460,The Elder Scrolls III Morrowind,1.0,84.0
107913460,Mass Effect 2,1.0,79.0
107913460,Mass Effect,1.0,72.0
107913460,LEGO The Lord of the Rings,1.0,54.0
107913460,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,1.0,52.0
107913460,Borderlands,1.0,45.0
107913460,Fallout 3 - Game of the Year Edition,1.0,44.0
107913460,FINAL FANTASY VIII,1.0,36.0
107913460,Lego Harry Potter,1.0,33.0
107913460,LEGO The Hobbit,1.0,33.0
107913460,Deus Ex Human Revolution - Director's Cut,1.0,29.0
107913460,STAR WARS Knights of the Old Republic II The Sith Lords,1.0,26.0
107913460,Star Wars Knights of the Old Republic,1.0,25.0
107913460,NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,1.0,25.0
107913460,Metro Last Light,1.0,23.0
107913460,LEGO Harry Potter Years 5-7,1.0,23.0
107913460,Darksiders,1.0,21.0
107913460,BioShock,1.0,19.7
107913460,Fable - The Lost Chapters,1.0,19.2
107913460,Assassin's Creed Revelations,1.0,19.1
107913460,BioShock 2,1.0,18.7
107913460,Game of Thrones ,1.0,17.2
107913460,Metro 2033,1.0,17.0
107913460,South Park The Stick of Truth,1.0,15.4
107913460,Left 4 Dead 2,1.0,15.2
107913460,Plants vs. Zombies Game of the Year,1.0,14.4
107913460,LEGO MARVEL Super Heroes,1.0,13.0
107913460,BioShock Infinite,1.0,12.2
107913460,Half-Life 2,1.0,10.3
107913460,Dark Souls Prepare to Die Edition,1.0,8.7
107913460,Sid Meier's Pirates!,1.0,6.6
107913460,Spec Ops The Line,1.0,5.8
107913460,Dota 2,1.0,4.2
107913460,Goat Simulator,1.0,3.4
107913460,Viscera Cleanup Detail,1.0,3.2
107913460,Rise of Nations Extended Edition,1.0,2.7
107913460,The Darkness II,1.0,2.1
107913460,Portal,1.0,1.7
107913460,Surgeon Simulator,1.0,0.8
107913460,FINAL FANTASY VII,1.0,0.6
107913460,Viscera Cleanup Detail Santa's Rampage,1.0,0.2
116777928,Dota 2,1.0,42.0
103326015,Sid Meier's Civilization V,1.0,18.5
111368209,Team Fortress 2,1.0,0.8
55334302,Total War ROME II - Emperor Edition,1.0,483.0
55334302,Empire Total War,1.0,328.0
55334302,Battlefield Bad Company 2,1.0,240.0
55334302,Napoleon Total War,1.0,220.0
55334302,R.U.S.E,1.0,168.0
55334302,Total War SHOGUN 2,1.0,152.0
55334302,Medieval II Total War,1.0,118.0
55334302,Call of Duty Modern Warfare 2 - Multiplayer,1.0,50.0
55334302,Assassin's Creed II,1.0,37.0
55334302,Silent Hunter 5 Battle of the Atlantic,1.0,33.0
55334302,Medieval II Total War Kingdoms,1.0,31.0
55334302,Call of Duty Black Ops - Multiplayer,1.0,29.0
55334302,Call of Duty Modern Warfare 2,1.0,28.0
55334302,F1 2010,1.0,25.0
55334302,Sniper Elite V2,1.0,23.0
55334302,Call of Duty Black Ops,1.0,19.7
55334302,Call of Duty World at War,1.0,18.2
55334302,Assassin's Creed III,1.0,15.8
55334302,Company of Heroes 2,1.0,2.9
55334302,Silent Hunter III,1.0,2.7
55334302,Rome Total War - Alexander,1.0,0.4
55334302,Rome Total War,1.0,0.3
55334302,Counter-Strike Source,1.0,0.2
52723676,"Warhammer 40,000 Dawn of War II",1.0,87.0
52723676,Deus Ex Human Revolution,1.0,68.0
52723676,"Warhammer 40,000 Dawn of War II  Retribution",1.0,43.0
52723676,"Warhammer 40,000 Space Marine",1.0,28.0
52723676,Sniper Ghost Warrior,1.0,6.8
52723676,"Warhammer 40,000 Dawn of War II - Chaos Rising",1.0,5.4
52723676,Sid Meier's Civilization V,1.0,0.1
283665212,Dota 2,1.0,0.8
281168230,Team Fortress 2,1.0,11.7
281168230,DC Universe Online,1.0,0.6
281168230,Counter-Strike Nexon Zombies,1.0,0.5
128925610,Dota 2,1.0,2092.0
128925610,Tomb Raider,1.0,25.0
128925610,Prince of Persia The Sands of Time,1.0,10.8
128925610,DC Universe Online,1.0,9.8
128925610,RIFT,1.0,7.9
128925610,Ascend Hand of Kul,1.0,5.9
128925610,Ragnarok,1.0,5.2
128925610,Unturned,1.0,2.7
128925610,Left 4 Dead 2,1.0,2.6
128925610,Garry's Mod,1.0,2.3
128925610,Robocraft,1.0,2.1
128925610,Neverwinter,1.0,1.9
128925610,Ragnarok Online 2,1.0,1.6
128925610,Serena,1.0,1.6
128925610,F.E.A.R. Online,1.0,1.1
128925610,Path of Exile,1.0,1.0
128925610,Infinite Crisis,1.0,0.9
128925610,Spooky's House of Jump Scares,1.0,0.6
128925610,Heroes & Generals,1.0,0.6
128925610,TERA,1.0,0.6
128925610,The Plan,1.0,0.4
128925610,Eldevin,1.0,0.4
128925610,Battle Islands,1.0,0.4
128925610,Counter-Strike Global Offensive,1.0,0.3
128925610,Archeblade,1.0,0.3
128925610,GunZ 2 The Second Duel,1.0,0.3
128925610,AirMech,1.0,0.2
128925610,Toribash,1.0,0.1
200082927,Dota 2,1.0,57.0
42363887,Football Manager 2012,1.0,1246.0
42363887,Football Manager 2013,1.0,934.0
42363887,Football Manager 2011,1.0,907.0
42363887,Football Manager 2014,1.0,546.0
42363887,Football Manager 2010,1.0,472.0
42363887,Football Manager 2009,1.0,365.0
42363887,Football Manager 2015,1.0,360.0
42363887,Football Manager 2016,1.0,224.0
42363887,Medieval II Total War,1.0,116.0
42363887,Pro Cycling Manager 2013,1.0,62.0
42363887,Total War SHOGUN 2,1.0,36.0
42363887,Total War ROME II - Emperor Edition,1.0,31.0
42363887,Empire Total War,1.0,27.0
42363887,Medieval II Total War Kingdoms,1.0,22.0
42363887,Football Tactics,1.0,16.0
42363887,Assassin's Creed III,1.0,10.3
42363887,Rugby Challenge 2,1.0,5.4
42363887,Stronghold 3,1.0,2.3
42363887,Batman Arkham Origins,1.0,1.9
42363887,DC Universe Online,1.0,0.4
193423786,Dota 2,1.0,1.0
77804318,Mount & Blade Warband,1.0,483.0
12774878,Counter-Strike Source,1.0,302.0
12774878,Mafia II,1.0,17.6
12774878,Counter-Strike Global Offensive,1.0,0.6
240984833,Dota 2,1.0,0.9
235996643,Heroes & Generals,1.0,2.5
235996643,BLOCKADE 3D,1.0,0.6
235996643,Two Worlds Epic Edition,1.0,0.1
235996643,Fistful of Frags,1.0,0.1
159595237,Warframe,1.0,143.0
159595237,Left 4 Dead 2,1.0,13.3
159595237,Dota 2,1.0,0.5
245220208,Counter-Strike,1.0,263.0
245220208,Counter-Strike Global Offensive,1.0,103.0
683019,Counter-Strike Source,1.0,38.0
683019,F1 2014,1.0,4.9
105949816,Team Fortress 2,1.0,21.0
175150816,Farming Simulator 15,1.0,34.0
175150816,DayZ,1.0,11.4
175150816,Counter-Strike Source,1.0,1.5
117321969,Call of Duty Black Ops II - Multiplayer,1.0,174.0
117321969,Call of Duty Black Ops II - Zombies,1.0,69.0
167575590,Dota 2,1.0,0.5
47163562,Football Manager 2012,1.0,477.0
47163562,Football Manager 2011,1.0,153.0
47163562,Football Manager 2013,1.0,110.0
277095274,UberStrike,1.0,0.6
67549251,Torchlight,1.0,3.3
283896040,Dota 2,1.0,10.9
188981612,Dota 2,1.0,15.8
167957216,Dota 2,1.0,1.5
58897206,Football Manager 2010,1.0,71.0
58897206,Football Manager 2013,1.0,19.3
304971849,AdVenture Capitalist,1.0,11.1
304971849,Magicka Wizard Wars,1.0,4.9
304971849,Clicker Heroes,1.0,2.0
304971849,Super Crate Box,1.0,1.9
304971849,Geometry Dash,1.0,0.5
304971849,Emily is Away,1.0,0.5
304971849,Dungeon Defenders II,1.0,0.2
304971849,Trove,1.0,0.1
301987885,Dota 2,1.0,15.8
55763300,Call of Duty Modern Warfare 2 - Multiplayer,1.0,1138.0
55763300,Call of Duty Modern Warfare 2,1.0,52.0
55763300,Call of Duty Black Ops - Multiplayer,1.0,26.0
55763300,Call of Duty Black Ops,1.0,13.3
55763300,Rising Storm/Red Orchestra 2 Multiplayer,1.0,5.6
55763300,Deus Ex Human Revolution,1.0,4.4
197245597,Unturned,1.0,0.4
109946857,Grand Theft Auto IV,1.0,13.5
239163602,Dota 2,1.0,277.0
239163602,FreeStyle2 Street Basketball,1.0,0.1
55229923,Call of Duty Modern Warfare 2 - Multiplayer,1.0,70.0
55229923,Call of Duty Modern Warfare 2,1.0,12.7
188184581,Dota 2,1.0,40.0
49380630,Counter-Strike Source,1.0,2965.0
49380630,Counter-Strike Global Offensive,1.0,2428.0
49380630,Spiral Knights,1.0,115.0
49380630,Half-Life 2 Deathmatch,1.0,10.5
49380630,Dota 2,1.0,1.7
49380630,Team Fortress 2,1.0,1.6
49380630,Dead Island Epidemic,1.0,1.4
49380630,Resident Evil 6 / Biohazard 6,1.0,0.9
49380630,Left 4 Dead,1.0,0.7
49380630,HAWKEN,1.0,0.6
49380630,Insurgency Modern Infantry Combat,1.0,0.5
211419882,DayZ,1.0,7.6
108750879,Borderlands 2,1.0,758.0
108750879,The Elder Scrolls V Skyrim,1.0,511.0
108750879,Call of Duty Modern Warfare 3 - Multiplayer,1.0,149.0
108750879,Saints Row IV,1.0,117.0
108750879,Fallout 4,1.0,77.0
108750879,Fallout New Vegas,1.0,71.0
108750879,Saints Row The Third,1.0,33.0
108750879,Metro Last Light,1.0,26.0
108750879,Dota 2,1.0,25.0
108750879,F.E.A.R. 3,1.0,17.2
108750879,Call of Duty Modern Warfare 3,1.0,9.9
108750879,Warframe,1.0,6.9
108750879,Team Fortress 2,1.0,3.7
108750879,Nosgoth,1.0,1.4
108750879,Blacklight Tango Down,1.0,1.4
152889443,Dota 2,1.0,342.0
172854515,Counter-Strike Global Offensive,1.0,87.0
172854515,Dota 2,1.0,1.8
172854515,No More Room in Hell,1.0,0.2
172854515,Unturned,1.0,0.2
67694014,Alien Swarm,1.0,2.7
119829710,Team Fortress 2,1.0,0.7
119829710,Alien Swarm,1.0,0.1
21416874,Counter-Strike Source,1.0,2.2
31668589,Counter-Strike Source,1.0,141.0
31668589,Day of Defeat Source,1.0,48.0
31668589,Day of Defeat,1.0,34.0
31668589,Half-Life 2 Deathmatch,1.0,0.4
31668589,Counter-Strike,1.0,0.2
206485753,Dota 2,1.0,62.0
304062371,SMITE,1.0,35.0
277635586,Terraria,1.0,208.0
277635586,Counter-Strike Global Offensive,1.0,29.0
277635586,Portal 2,1.0,7.8
277635586,Clicker Heroes,1.0,1.0
